ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
47549,variation,,Tubo de hierro cuadrado 130x130x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"291,58",,,,,,,TSC208,,,,,,2,Color,Oxido,,1,,,,,,,,,
47550,variation,,Tubo de hierro cuadrado 130x130x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"291,58",,,,,,,TSC208,,,,,,3,Color,Hierro,,1,,,,,,,,,
47551,variation,,Tubo de hierro cuadrado 130x130x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"291,58",,,,,,,TSC208,,,,,,4,Color,Blanco,,1,,,,,,,,,
47552,variation,,Tubo de hierro cuadrado 130x130x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"291,58",,,,,,,TSC208,,,,,,5,Color,Negro,,1,,,,,,,,,
47553,variation,,Tubo de hierro cuadrado 140x140x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"91,24",,,,,,,TSC209,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47554,variation,,Tubo de hierro cuadrado 140x140x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"91,24",,,,,,,TSC209,,,,,,2,Color,Oxido,,1,,,,,,,,,
47555,variation,,Tubo de hierro cuadrado 140x140x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"91,24",,,,,,,TSC209,,,,,,3,Color,Hierro,,1,,,,,,,,,
47556,variation,,Tubo de hierro cuadrado 140x140x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"91,24",,,,,,,TSC209,,,,,,4,Color,Blanco,,1,,,,,,,,,
47557,variation,,Tubo de hierro cuadrado 140x140x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"91,24",,,,,,,TSC209,,,,,,5,Color,Negro,,1,,,,,,,,,
47561,variation,,Tubo de hierro cuadrado 140x140x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"119,74",,,,,,,TSC210,,,,,,4,Color,Blanco,,1,,,,,,,,,
47562,variation,,Tubo de hierro cuadrado 140x140x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"119,74",,,,,,,TSC210,,,,,,5,Color,Negro,,1,,,,,,,,,
47558,variation,,Tubo de hierro cuadrado 140x140x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"119,74",,,,,,,TSC210,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47559,variation,,Tubo de hierro cuadrado 140x140x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"119,74",,,,,,,TSC210,,,,,,2,Color,Oxido,,1,,,,,,,,,
47560,variation,,Tubo de hierro cuadrado 140x140x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"119,74",,,,,,,TSC210,,,,,,3,Color,Hierro,,1,,,,,,,,,
47567,variation,,Tubo de hierro cuadrado 140x140x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC211,,,,,,5,Color,Negro,,1,,,,,,,,,
47563,variation,,Tubo de hierro cuadrado 140x140x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC211,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47564,variation,,Tubo de hierro cuadrado 140x140x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC211,,,,,,2,Color,Oxido,,1,,,,,,,,,
47565,variation,,Tubo de hierro cuadrado 140x140x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC211,,,,,,3,Color,Hierro,,1,,,,,,,,,
47566,variation,,Tubo de hierro cuadrado 140x140x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC211,,,,,,4,Color,Blanco,,1,,,,,,,,,
47568,variation,,Tubo de hierro cuadrado 140x140x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"174,66",,,,,,,TSC212,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47569,variation,,Tubo de hierro cuadrado 140x140x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"174,66",,,,,,,TSC212,,,,,,2,Color,Oxido,,1,,,,,,,,,
47570,variation,,Tubo de hierro cuadrado 140x140x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"174,66",,,,,,,TSC212,,,,,,3,Color,Hierro,,1,,,,,,,,,
47571,variation,,Tubo de hierro cuadrado 140x140x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"174,66",,,,,,,TSC212,,,,,,4,Color,Blanco,,1,,,,,,,,,
47572,variation,,Tubo de hierro cuadrado 140x140x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"174,66",,,,,,,TSC212,,,,,,5,Color,Negro,,1,,,,,,,,,
47573,variation,,Tubo de hierro cuadrado 140x140x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"223,86",,,,,,,TSC213,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47574,variation,,Tubo de hierro cuadrado 140x140x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"223,86",,,,,,,TSC213,,,,,,2,Color,Oxido,,1,,,,,,,,,
47575,variation,,Tubo de hierro cuadrado 140x140x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"223,86",,,,,,,TSC213,,,,,,3,Color,Hierro,,1,,,,,,,,,
47576,variation,,Tubo de hierro cuadrado 140x140x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"223,86",,,,,,,TSC213,,,,,,4,Color,Blanco,,1,,,,,,,,,
47577,variation,,Tubo de hierro cuadrado 140x140x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"223,86",,,,,,,TSC213,,,,,,5,Color,Negro,,1,,,,,,,,,
47578,variation,,Tubo de hierro cuadrado 140x140x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"272,32",,,,,,,TSC214,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47579,variation,,Tubo de hierro cuadrado 140x140x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"272,32",,,,,,,TSC214,,,,,,2,Color,Oxido,,1,,,,,,,,,
47580,variation,,Tubo de hierro cuadrado 140x140x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"272,32",,,,,,,TSC214,,,,,,3,Color,Hierro,,1,,,,,,,,,
47581,variation,,Tubo de hierro cuadrado 140x140x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"272,32",,,,,,,TSC214,,,,,,4,Color,Blanco,,1,,,,,,,,,
47582,variation,,Tubo de hierro cuadrado 140x140x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"272,32",,,,,,,TSC214,,,,,,5,Color,Negro,,1,,,,,,,,,
47584,variation,,Tubo de hierro cuadrado 140x140x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"310,1",,,,,,,TSC215,,,,,,2,Color,Oxido,,1,,,,,,,,,
47585,variation,,Tubo de hierro cuadrado 140x140x12 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"310,1",,,,,,,TSC215,,,,,,3,Color,Hierro,,1,,,,,,,,,
47586,variation,,Tubo de hierro cuadrado 140x140x12 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"310,1",,,,,,,TSC215,,,,,,4,Color,Blanco,,1,,,,,,,,,
47587,variation,,Tubo de hierro cuadrado 140x140x12 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"310,1",,,,,,,TSC215,,,,,,5,Color,Negro,,1,,,,,,,,,
47583,variation,,Tubo de hierro cuadrado 140x140x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"310,1",,,,,,,TSC215,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47588,variation,,Tubo de hierro cuadrado 140x140x12.5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"320,78",,,,,,,TSC216,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47589,variation,,Tubo de hierro cuadrado 140x140x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"320,78",,,,,,,TSC216,,,,,,2,Color,Oxido,,1,,,,,,,,,
47590,variation,,Tubo de hierro cuadrado 140x140x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"320,78",,,,,,,TSC216,,,,,,3,Color,Hierro,,1,,,,,,,,,
47591,variation,,Tubo de hierro cuadrado 140x140x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"320,78",,,,,,,TSC216,,,,,,4,Color,Blanco,,1,,,,,,,,,
47592,variation,,Tubo de hierro cuadrado 140x140x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"320,78",,,,,,,TSC216,,,,,,5,Color,Negro,,1,,,,,,,,,
47593,variation,,Tubo de hierro cuadrado 150x150x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"97,68",,,,,,,TSC217,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47594,variation,,Tubo de hierro cuadrado 150x150x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"97,68",,,,,,,TSC217,,,,,,2,Color,Oxido,,1,,,,,,,,,
47595,variation,,Tubo de hierro cuadrado 150x150x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"97,68",,,,,,,TSC217,,,,,,3,Color,Hierro,,1,,,,,,,,,
47596,variation,,Tubo de hierro cuadrado 150x150x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"97,68",,,,,,,TSC217,,,,,,4,Color,Blanco,,1,,,,,,,,,
47597,variation,,Tubo de hierro cuadrado 150x150x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"97,68",,,,,,,TSC217,,,,,,5,Color,Negro,,1,,,,,,,,,
47598,variation,,Tubo de hierro cuadrado 150x150x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"128,32",,,,,,,TSC218,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47599,variation,,Tubo de hierro cuadrado 150x150x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"128,32",,,,,,,TSC218,,,,,,2,Color,Oxido,,1,,,,,,,,,
47600,variation,,Tubo de hierro cuadrado 150x150x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"128,32",,,,,,,TSC218,,,,,,3,Color,Hierro,,1,,,,,,,,,
47601,variation,,Tubo de hierro cuadrado 150x150x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"128,32",,,,,,,TSC218,,,,,,4,Color,Blanco,,1,,,,,,,,,
47602,variation,,Tubo de hierro cuadrado 150x150x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"128,32",,,,,,,TSC218,,,,,,5,Color,Negro,,1,,,,,,,,,
47603,variation,,Tubo de hierro cuadrado 150x150x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"158,96",,,,,,,TSC219,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47604,variation,,Tubo de hierro cuadrado 150x150x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"158,96",,,,,,,TSC219,,,,,,2,Color,Oxido,,1,,,,,,,,,
47605,variation,,Tubo de hierro cuadrado 150x150x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"158,96",,,,,,,TSC219,,,,,,3,Color,Hierro,,1,,,,,,,,,
47606,variation,,Tubo de hierro cuadrado 150x150x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"158,96",,,,,,,TSC219,,,,,,4,Color,Blanco,,1,,,,,,,,,
47607,variation,,Tubo de hierro cuadrado 150x150x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"158,96",,,,,,,TSC219,,,,,,5,Color,Negro,,1,,,,,,,,,
47608,variation,,Tubo de hierro cuadrado 150x150x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC220,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47609,variation,,Tubo de hierro cuadrado 150x150x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC220,,,,,,2,Color,Oxido,,1,,,,,,,,,
47610,variation,,Tubo de hierro cuadrado 150x150x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC220,,,,,,3,Color,Hierro,,1,,,,,,,,,
47611,variation,,Tubo de hierro cuadrado 150x150x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC220,,,,,,4,Color,Blanco,,1,,,,,,,,,
47612,variation,,Tubo de hierro cuadrado 150x150x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC220,,,,,,5,Color,Negro,,1,,,,,,,,,
47616,variation,,Tubo de hierro cuadrado 150x150x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"241,68",,,,,,,TSC221,,,,,,4,Color,Blanco,,1,,,,,,,,,
47617,variation,,Tubo de hierro cuadrado 150x150x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"241,68",,,,,,,TSC221,,,,,,5,Color,Negro,,1,,,,,,,,,
47613,variation,,Tubo de hierro cuadrado 150x150x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"241,68",,,,,,,TSC221,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47614,variation,,Tubo de hierro cuadrado 150x150x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"241,68",,,,,,,TSC221,,,,,,2,Color,Oxido,,1,,,,,,,,,
47615,variation,,Tubo de hierro cuadrado 150x150x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"241,68",,,,,,,TSC221,,,,,,3,Color,Hierro,,1,,,,,,,,,
47618,variation,,Tubo de hierro cuadrado 150x150x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC222,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47619,variation,,Tubo de hierro cuadrado 150x150x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC222,,,,,,2,Color,Oxido,,1,,,,,,,,,
47620,variation,,Tubo de hierro cuadrado 150x150x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC222,,,,,,3,Color,Hierro,,1,,,,,,,,,
47621,variation,,Tubo de hierro cuadrado 150x150x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC222,,,,,,4,Color,Blanco,,1,,,,,,,,,
47622,variation,,Tubo de hierro cuadrado 150x150x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"295,84",,,,,,,TSC222,,,,,,5,Color,Negro,,1,,,,,,,,,
47625,variation,,Tubo de hierro cuadrado 150x150x12 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"397,9",,,,,,,TSC223,,,,,,3,Color,Hierro,,1,,,,,,,,,
47626,variation,,Tubo de hierro cuadrado 150x150x12 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"397,9",,,,,,,TSC223,,,,,,4,Color,Blanco,,1,,,,,,,,,
47627,variation,,Tubo de hierro cuadrado 150x150x12 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"397,9",,,,,,,TSC223,,,,,,5,Color,Negro,,1,,,,,,,,,
47623,variation,,Tubo de hierro cuadrado 150x150x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"397,9",,,,,,,TSC223,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47624,variation,,Tubo de hierro cuadrado 150x150x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"397,9",,,,,,,TSC223,,,,,,2,Color,Oxido,,1,,,,,,,,,
47628,variation,,Tubo de hierro cuadrado 150x150x12.5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"349,3",,,,,,,TSC224,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47629,variation,,Tubo de hierro cuadrado 150x150x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"349,3",,,,,,,TSC224,,,,,,2,Color,Oxido,,1,,,,,,,,,
47630,variation,,Tubo de hierro cuadrado 150x150x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"349,3",,,,,,,TSC224,,,,,,3,Color,Hierro,,1,,,,,,,,,
47631,variation,,Tubo de hierro cuadrado 150x150x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"349,3",,,,,,,TSC224,,,,,,4,Color,Blanco,,1,,,,,,,,,
47632,variation,,Tubo de hierro cuadrado 150x150x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"349,3",,,,,,,TSC224,,,,,,5,Color,Negro,,1,,,,,,,,,
47633,variation,,Tubo de hierro cuadrado 160x160x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"104,06",,,,,,,TSC225,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47634,variation,,Tubo de hierro cuadrado 160x160x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"104,06",,,,,,,TSC225,,,,,,2,Color,Oxido,,1,,,,,,,,,
47635,variation,,Tubo de hierro cuadrado 160x160x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"104,06",,,,,,,TSC225,,,,,,3,Color,Hierro,,1,,,,,,,,,
47636,variation,,Tubo de hierro cuadrado 160x160x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"104,06",,,,,,,TSC225,,,,,,4,Color,Blanco,,1,,,,,,,,,
47637,variation,,Tubo de hierro cuadrado 160x160x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"104,06",,,,,,,TSC225,,,,,,5,Color,Negro,,1,,,,,,,,,
47641,variation,,Tubo de hierro cuadrado 160x160x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"137,56",,,,,,,TSC226,,,,,,4,Color,Blanco,,1,,,,,,,,,
47642,variation,,Tubo de hierro cuadrado 160x160x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"137,56",,,,,,,TSC226,,,,,,5,Color,Negro,,1,,,,,,,,,
47638,variation,,Tubo de hierro cuadrado 160x160x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"137,56",,,,,,,TSC226,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47639,variation,,Tubo de hierro cuadrado 160x160x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"137,56",,,,,,,TSC226,,,,,,2,Color,Oxido,,1,,,,,,,,,
47640,variation,,Tubo de hierro cuadrado 160x160x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"137,56",,,,,,,TSC226,,,,,,3,Color,Hierro,,1,,,,,,,,,
47643,variation,,Tubo de hierro cuadrado 160x160x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"169,64",,,,,,,TSC227,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47644,variation,,Tubo de hierro cuadrado 160x160x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"169,64",,,,,,,TSC227,,,,,,2,Color,Oxido,,1,,,,,,,,,
47645,variation,,Tubo de hierro cuadrado 160x160x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"169,64",,,,,,,TSC227,,,,,,3,Color,Hierro,,1,,,,,,,,,
47646,variation,,Tubo de hierro cuadrado 160x160x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"169,64",,,,,,,TSC227,,,,,,4,Color,Blanco,,1,,,,,,,,,
47647,variation,,Tubo de hierro cuadrado 160x160x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"169,64",,,,,,,TSC227,,,,,,5,Color,Negro,,1,,,,,,,,,
47649,variation,,Tubo de hierro cuadrado 160x160x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"201,72",,,,,,,TSC228,,,,,,2,Color,Oxido,,1,,,,,,,,,
47650,variation,,Tubo de hierro cuadrado 160x160x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"201,72",,,,,,,TSC228,,,,,,3,Color,Hierro,,1,,,,,,,,,
47651,variation,,Tubo de hierro cuadrado 160x160x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"201,72",,,,,,,TSC228,,,,,,4,Color,Blanco,,1,,,,,,,,,
47652,variation,,Tubo de hierro cuadrado 160x160x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"201,72",,,,,,,TSC228,,,,,,5,Color,Negro,,1,,,,,,,,,
47648,variation,,Tubo de hierro cuadrado 160x160x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"201,72",,,,,,,TSC228,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47653,variation,,Tubo de hierro cuadrado 160x160x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"260,2",,,,,,,TSC229,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47654,variation,,Tubo de hierro cuadrado 160x160x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"260,2",,,,,,,TSC229,,,,,,2,Color,Oxido,,1,,,,,,,,,
47655,variation,,Tubo de hierro cuadrado 160x160x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"260,2",,,,,,,TSC229,,,,,,3,Color,Hierro,,1,,,,,,,,,
47656,variation,,Tubo de hierro cuadrado 160x160x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"260,2",,,,,,,TSC229,,,,,,4,Color,Blanco,,1,,,,,,,,,
47657,variation,,Tubo de hierro cuadrado 160x160x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"260,2",,,,,,,TSC229,,,,,,5,Color,Negro,,1,,,,,,,,,
47658,variation,,Tubo de hierro cuadrado 160x160x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"317,22",,,,,,,TSC230,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47659,variation,,Tubo de hierro cuadrado 160x160x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"317,22",,,,,,,TSC230,,,,,,2,Color,Oxido,,1,,,,,,,,,
47660,variation,,Tubo de hierro cuadrado 160x160x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"317,22",,,,,,,TSC230,,,,,,3,Color,Hierro,,1,,,,,,,,,
47661,variation,,Tubo de hierro cuadrado 160x160x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"317,22",,,,,,,TSC230,,,,,,4,Color,Blanco,,1,,,,,,,,,
47662,variation,,Tubo de hierro cuadrado 160x160x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"317,22",,,,,,,TSC230,,,,,,5,Color,Negro,,1,,,,,,,,,
47665,variation,,Tubo de hierro cuadrado 160x160x12 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"363,56",,,,,,,TSC231,,,,,,3,Color,Hierro,,1,,,,,,,,,
47666,variation,,Tubo de hierro cuadrado 160x160x12 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"363,56",,,,,,,TSC231,,,,,,4,Color,Blanco,,1,,,,,,,,,
47667,variation,,Tubo de hierro cuadrado 160x160x12 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"363,56",,,,,,,TSC231,,,,,,5,Color,Negro,,1,,,,,,,,,
47663,variation,,Tubo de hierro cuadrado 160x160x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"363,56",,,,,,,TSC231,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47664,variation,,Tubo de hierro cuadrado 160x160x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"363,56",,,,,,,TSC231,,,,,,2,Color,Oxido,,1,,,,,,,,,
